,Player,GM,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,club,year
24,"Hutchins, Jack",10,7.1,2.9,2.7,9.8,0.3,0.2,0.1,2.3,1.8,1.4,0.3,2.3,0.3,0.9,0,2.7,6.8,0.1,0.1,2,0.2,GCS,2013
25,"Lynch, Tom",8,7.125,5.25,5,12.125,1,0.75,1.5,1.625,0.25,1.75,0.125,1.75,0.75,0.75,0,6.625,5.375,2.25,1.75,2,0,GCS,2013
26,"Sumner, Timmy",11,5.636363636,2.727272727,3.090909091,8.727272727,0.545454545,1.090909091,0.090909091,1.545454545,0.454545455,1.909090909,0.454545455,1.545454545,0.545454545,0.636363636,0,3.454545455,5,0.363636364,1,1,0.818181818,GCS,2013
27,"Hunt, Karmichael",9,4,2.333333333,5.555555556,9.555555556,0.222222222,0.222222222,0,3.222222222,0.555555556,1.333333333,1.444444444,1.222222222,0.222222222,0.666666667,0,4.444444444,5.666666667,0.111111111,0.777777778,1.444444444,0.111111111,GCS,2013
28,"Smith, Zac",8,6.125,2,4.25,10.375,1,0.375,19.25,1.625,0.375,1.5,2,2.375,2,1.25,0.25,5.875,4.5,0.625,0.625,2.5,0.5,GCS,2013
29,"Weller, Maverick",4,8.5,5.5,8.75,17.25,0,0.25,0,2.75,2.25,0.75,0.75,2,0.5,0.75,0,3.5,13.75,0.25,0,1.25,0,GCS,2013
30,"Boston, Andrew",8,5.5,2.5,3,8.5,0.875,0.125,0,1.125,0.625,1.75,0.75,2,0.375,0.75,0,3.75,4.75,0.125,0.75,0.375,0.625,GCS,2013
31,"Tape, Seb",7,4,2.428571429,5.571428571,9.571428571,0.142857143,0,0.142857143,3.857142857,1,0.571428571,0.714285714,1.571428571,0.571428571,0.428571429,0,5.428571429,4.142857143,0.571428571,0,3.714285714,0,GCS,2013
32,"Lonergan, Jesse",4,4.75,2.5,5.75,10.5,0,0.75,0,4.5,0.25,2,1.5,1.25,0,0.5,0,4.75,6,0.25,0.5,0.5,2.25,GCS,2013
33,"Gillbee, Jacob",3,4.666666667,1,7,11.66666667,0.333333333,0.666666667,0,1.333333333,0,1,0.333333333,0,0,0,0,6,5.333333333,0,0.333333333,0.666666667,0.333333333,GCS,2013
34,"Warnock, Matthew",4,4.75,2.75,4,8.75,0,0,0.25,1,2,0.25,0,1,0.25,0.5,0,4,5,0,0,11.75,0.25,GCS,2013
35,"Sexton, Alex",4,5,1.75,2,7,0.75,1,0,2,0.5,2.25,0,1,0.25,0.5,0,1,6,0.25,0.25,0.75,2.5,GCS,2013
36,"Hall, Josh",3,4.666666667,3.333333333,3.666666667,8.333333333,0.333333333,0.333333333,2,1.666666667,0.666666667,1.333333333,0.666666667,0.666666667,0.666666667,0,0,4.333333333,4.333333333,0.666666667,0.666666667,1,0.333333333,GCS,2013
37,"Allen, Jackson",3,7,4,1,8,0,0,0,1.666666667,1,1,0,0.666666667,0,0.333333333,0,1.333333333,6,0,0,0.666666667,0.666666667,GCS,2013
38,"Patrick, Liam",2,4,1.5,3,7,0,0,0,2,0.5,2.5,0.5,2,0,2,0,0.5,6,0,0,0.5,2,GCS,2013
39,"Bock, Nathan",2,3.5,2.5,2,5.5,1,0.5,0,1.5,0,1.5,0,0.5,0,0.5,0,1.5,4,0,1.5,0,0,GCS,2013
40,"Horsley, Kyal",1,4,0,5,9,0,0,0,3,2,0,1,1,0,0,0,4,5,0,0,1,0,GCS,2013
41,"Osborne, Leigh",1,4,3,5,9,0,0,0,1,1,1,1,1,1,1,0,3,6,0,2,2,0,GCS,2013
0,"Ward, Callan",21,11.76190476,4.523809524,11.52380952,23.28571429,0.523809524,0.285714286,1.857142857,4.476190476,1.904761905,2.80952381,4.571428571,2.380952381,1.333333333,0.761904762,0.19047619,10.14285714,13.28571429,0.476190476,0.095238095,1.19047619,0.571428571,GWS,2013
1,"Treloar, Adam",20,12,4.45,12,24,0.45,0.3,0.1,3.4,2.3,2.55,2.9,2.85,0.85,0.65,0,9,15,0.35,0.15,0.3,1.4,GWS,2013
2,"Greene, Toby",19,11.89473684,3.631578947,10.94736842,22.84210526,0.210526316,0.263157895,0.052631579,2.210526316,2,2.263157895,3.157894737,3.631578947,1,1.105263158,0,8.157894737,14.57894737,0.315789474,0.052631579,1.263157895,0.157894737,GWS,2013
3,"Shiel, Dylan",21,9.238095238,2.952380952,10.33333333,19.57142857,0.523809524,0.523809524,0.095238095,3.333333333,1.142857143,3.380952381,3.476190476,2.619047619,0.571428571,0.952380952,0.047619048,8.333333333,11.33333333,0.19047619,0.19047619,0.666666667,0.80952381,GWS,2013
4,"Scully, Tom",21,9.428571429,4.380952381,8.571428571,18,0.523809524,0.285714286,0.047619048,4,1.904761905,3.095238095,1.761904762,2.952380952,0.904761905,1.333333333,0.238095238,5.904761905,12.38095238,0.095238095,0.428571429,0.952380952,1.142857143,GWS,2013
5,"Coniglio, Stephen",18,10.66666667,3.611111111,8.666666667,19.33333333,0.333333333,0.277777778,0.277777778,3.722222222,1.888888889,2.055555556,3.111111111,2.277777778,0.5,0.611111111,0,7.777777778,11.83333333,0.055555556,0.222222222,0.5,0.166666667,GWS,2013
6,"Adams, Taylor",16,13.0625,4.3125,8.25,21.3125,0.4375,0.375,0,3.25,1.75,3.25,4,3.5625,0.9375,1.125,0,8.125,12.8125,0.375,0.375,0.875,0.3125,GWS,2013
7,"Whitfield, Lachie",19,9.157894737,5.421052632,8.315789474,17.47368421,0.421052632,0.210526316,0.052631579,2.210526316,1.842105263,1.578947368,1.263157895,1.526315789,0.684210526,0.526315789,0.052631579,4.421052632,13.36842105,0.315789474,0.315789474,0.894736842,0.631578947,GWS,2013
8,"Mohr, Tim",22,10.86363636,4.727272727,3.409090909,14.27272727,0,0.045454545,0.090909091,1.409090909,4.090909091,0.772727273,0.318181818,2,0.409090909,0.772727273,0,3.863636364,8.727272727,0.5,0,4.863636364,0.409090909,GWS,2013
9,"Smith, Devon",18,10.05555556,2.722222222,6.333333333,16.38888889,0.888888889,0.611111111,0.277777778,4.5,1.055555556,3.666666667,2.222222222,2.611111111,0.833333333,0.722222222,0,6.388888889,9.944444444,0,0.388888889,0.666666667,1.166666667,GWS,2013
10,"Hampton, Curtly",18,9.111111111,4,6.5,15.61111111,0.166666667,0.166666667,0.055555556,3.222222222,3.722222222,1.5,0.666666667,2.555555556,0.888888889,1,0,4.722222222,9.666666667,0.277777778,0.055555556,1.444444444,1.833333333,GWS,2013
11,"Tomlinson, Adam",17,10.52941176,7.470588235,5.235294118,15.76470588,0.294117647,0.352941176,1.294117647,1.588235294,1.529411765,2.117647059,0.411764706,1.823529412,0.647058824,0.411764706,0,4.529411765,11.41176471,0.352941176,0.352941176,1.705882353,0.352941176,GWS,2013
12,"Kennedy, Adam",19,7.315789474,3.736842105,6.368421053,13.68421053,0.052631579,0.052631579,0,1.842105263,2.052631579,0.947368421,0.631578947,1.578947368,0.631578947,0.736842105,0,4.052631579,9.578947368,0.210526316,0,1.684210526,0.315789474,GWS,2013
13,"Giles, Jonathan",22,7.272727273,1.363636364,3.227272727,10.5,0.636363636,0.272727273,24.31818182,2.090909091,0.727272727,1.590909091,3.454545455,2.590909091,1.863636364,1.363636364,0,7.5,2.454545455,0.590909091,0.363636364,1.909090909,0,GWS,2013
14,"Cameron, Jeremy",21,8.095238095,5.047619048,2.571428571,10.66666667,2.952380952,1.285714286,0.095238095,1.285714286,0.19047619,2.952380952,0.047619048,2.428571429,0.80952381,1.047619048,0.285714286,4.476190476,6.333333333,0.952380952,2.238095238,1.761904762,0.476190476,GWS,2013
15,"Gilham, Stephen",14,10,5.785714286,5.214285714,15.21428571,0,0,0,1.357142857,3.071428571,0.285714286,0.214285714,1.357142857,0.357142857,0.428571429,0,3.5,9.928571429,0.285714286,0,5.5,0.214285714,GWS,2013
16,"Bugg, Tomas",14,6.928571429,2.857142857,7.071428571,14,0.214285714,0.428571429,0,2.714285714,1.571428571,1,1.071428571,1.857142857,1.357142857,1,0,4.714285714,9.142857143,0,0.214285714,1.857142857,0.071428571,GWS,2013
17,"Palmer, Rhys",11,9.363636364,4.636363636,7.272727273,16.63636364,0.818181818,0.454545455,0.090909091,2.909090909,1.090909091,1.727272727,1.272727273,2.272727273,0.818181818,0.545454545,0,5.636363636,10.45454545,0.181818182,0.636363636,0.636363636,0.090909091,GWS,2013
18,"Davis, Phil",13,8.076923077,5.461538462,4.769230769,12.84615385,0,0.153846154,0,1.538461538,2.153846154,0.538461538,0.230769231,2.153846154,0.692307692,1.076923077,0,4.076923077,8.769230769,0.769230769,0,5.230769231,0,GWS,2013
19,"Williams, Zac",11,6.454545455,2.545454545,7.090909091,13.54545455,0.181818182,0.090909091,0,3,1.181818182,1.454545455,1.636363636,1,0.545454545,0.363636364,0,5.727272727,7.636363636,0.363636364,0,0.636363636,0.454545455,GWS,2013
20,"Haynes, Nick",11,8.545454545,5.454545455,4.181818182,12.72727273,0,0,0,2.363636364,2.727272727,0.272727273,0.272727273,2,0.454545455,0.818181818,0,4.454545455,8.545454545,0.909090909,0,4,0.181818182,GWS,2013
21,"Bruce, Josh",11,7.727272727,4.181818182,4.272727273,12,0.090909091,0,0,2.454545455,2.363636364,0.636363636,0.090909091,2.727272727,0.272727273,1.181818182,0,3.545454545,8.363636364,0.636363636,0,4.818181818,0.090909091,GWS,2013
22,"Reid, Sam",9,6.888888889,2.666666667,6.111111111,13,0.222222222,0.111111111,0.111111111,5.222222222,1.222222222,2,2.444444444,2.777777778,1.333333333,1.222222222,0,7.333333333,5.666666667,0.222222222,0.222222222,1.777777778,0.111111111,GWS,2013
23,"Brogan, Dean",10,5.5,3.1,5,10.5,0.3,0.3,17.9,2.3,0.3,1.6,2.7,2.7,2.3,2.2,0,7.5,4.7,0.6,0.5,3.6,0,GWS,2013
24,"Hoskin-Elliott, Will",9,7.888888889,3.666666667,3.777777778,11.66666667,0.333333333,1,0,1.666666667,0.666666667,2.222222222,0.888888889,2.222222222,0.444444444,0.444444444,0,4.222222222,7.777777778,0.333333333,0.444444444,0.777777778,1.888888889,GWS,2013
25,"Townsend, Jacob",8,6.25,2.625,5.375,11.625,0,0.125,0.125,3.125,0.375,2,1.25,2.5,0.625,0.875,0,5,6.5,0.125,0,0.625,0,GWS,2013
26,"Corr, Aidan",10,3.6,2.4,4.4,8,0.1,0,0,1.6,1.1,0.3,0.2,1.5,0.2,1.1,0,2.9,5.5,0.1,0,3.6,0.1,GWS,2013
27,"Sumner, Liam",8,5.75,2.5,3.625,9.375,0.75,0.75,0.125,2.875,0.375,1.25,0.75,2.125,0.75,0.625,0,3.75,5.5,0.125,0.875,0.625,0.125,GWS,2013
28,"Darley, Sam",4,10.75,2,6.25,17,0.25,0,0,2,2.75,1.25,1,1.5,0.75,0.5,0,4.25,11.75,0,0,1,0.25,GWS,2013
29,"OhAilpin, Setanta",7,6.142857143,2.571428571,3.142857143,9.285714286,1.857142857,0.714285714,2.285714286,0.428571429,0.857142857,0.857142857,0.857142857,1.714285714,0.428571429,0.428571429,0,5.428571429,3.857142857,0.571428571,1.142857143,0.428571429,0.142857143,GWS,2013
30,"Plowman, Lachie",6,5.833333333,2.666666667,3.5,9.333333333,0.166666667,0.166666667,0,1,1,0.666666667,0.333333333,1.333333333,0.833333333,0.333333333,0,4.166666667,5.166666667,0.333333333,0.5,1.833333333,0,GWS,2013
31,"Whiley, Mark",7,4.714285714,0.714285714,2.857142857,7.571428571,0.142857143,0,0,6.571428571,0.857142857,1.285714286,1.285714286,3.428571429,1,2.571428571,0,3.571428571,4.285714286,0,0,0.428571429,0.142857143,GWS,2013
32,"Buntine, Matt",3,7.666666667,4,6,13.66666667,0,0,0,2,0,1.333333333,1.666666667,1,1.333333333,0,0,8,6.333333333,0.666666667,0.333333333,3,0,GWS,2013
33,"Tyson, Dom",3,6.666666667,2.666666667,6.666666667,13.33333333,0,0.333333333,0,2.333333333,1,1.333333333,2.666666667,1.333333333,0,0,0,3.666666667,9.666666667,0,0,0.666666667,0.333333333,GWS,2013
34,"Miles, Anthony",3,7.666666667,4,5,12.66666667,0.333333333,0.333333333,0,4.333333333,0.666666667,2,0.333333333,1.333333333,0.666666667,0,0,4.333333333,9,0,0.333333333,1.333333333,0,GWS,2013
35,"Edwards, Shaun",2,5,3,7.5,12.5,0,0.5,0,1,2.5,0.5,1.5,1.5,1,1,0,4,8.5,0,0,0.5,1.5,GWS,2013
36,"Patton, Jonathon",3,5.333333333,2.333333333,2.333333333,7.666666667,1.666666667,1,0,2.333333333,0,1.666666667,0,1,0.666666667,0.333333333,0,3.666666667,3.666666667,0,1,1,0.666666667,GWS,2013
37,"Wilson, Nathan",4,4,2.5,1.75,5.75,0,0.25,0,3,0.5,1.25,0.25,1.25,0.75,0.75,0,2,4.25,0,0,0.75,0,GWS,2013
38,"Ugle, Gerald",2,5,2,5,10,0,0,0,2.5,1,0.5,1,2.5,0,1,0,3.5,6,0,0,0,0,GWS,2013
39,"Frost, Sam",2,3.5,2,6,9.5,0,0,2,1,0.5,0.5,0.5,0,0.5,0,0,6,3.5,0,0,4,0,GWS,2013
40,"Jaksch, Kristian",2,5,4,2.5,7.5,0.5,0,0,0.5,0,0.5,0,1,0,0.5,0,1.5,6,0,0,1.5,0,GWS,2013
41,"Thornton, Bret",1,12,11,2,14,0,0,1,0,1,1,0,1,0,1,0,2,12,0,0,2,0,GWS,2013
42,"Golds, Tim",1,5,3,4,9,0,0,0,2,0,1,0,1,0,0,0,2,7,0,0,1,0,GWS,2013
43,"ORourke, Jonathan",1,5,2,2,7,0,0,0,3,1,0,1,4,0,2,0,2,5,0,0,1,0,GWS,2013
44,"Downie, Tom",1,3,1,1,4,0,0,2,5,0,0,0,3,0,2,0,2,1,0,0,3,0,GWS,2013
45,"Stewart, James",1,1,1,1,2,0,0,0,1,0,0,0,3,1,2,0,2,1,0,0,0,0,GWS,2013
0,"Mitchell, Sam",24,15.45833333,3.458333333,12.58333333,28.04166667,0.208333333,0.208333333,0.125,3.25,2.833333333,3.5,4.416666667,2.625,1.083333333,1.041666667,0.666666667,9.666666667,18.33333333,0.125,0.208333333,1.916666667,1.125,HAW,2013
1,"Lewis, Jordan",24,11.66666667,4.833333333,10.16666667,21.83333333,0.708333333,0.416666667,2.875,3.791666667,0.958333333,4.25,4.166666667,2.291666667,0.958333333,0.625,0.166666667,9.083333333,12.70833333,0.083333333,0.75,1.541666667,0.125,HAW,2013
2,"Hodge, Luke",23,15.17391304,5,6.608695652,21.7826087,0.47826087,0.47826087,0.391304348,3.52173913,2.47826087,3.956521739,2.47826087,2.565217391,1.086956522,1.130434783,0.652173913,7.956521739,13.52173913,0.652173913,0.391304348,2.695652174,0.043478261,HAW,2013
3,"Smith, Isaac",24,11.91666667,4.666666667,8.041666667,19.95833333,0.75,0.666666667,0.333333333,3.416666667,1.833333333,3.333333333,1.916666667,1.875,0.708333333,0.666666667,0.208333333,5.875,13.875,0.083333333,0.625,1.458333333,0.958333333,HAW,2013
4,"Burgoyne, Shaun",23,11.2173913,3.52173913,8.826086957,20.04347826,0.782608696,0.260869565,0.043478261,3.739130435,1.608695652,3.347826087,2.565217391,2.043478261,0.739130435,0.739130435,0.130434783,7.47826087,12.17391304,0.217391304,0.47826087,1.913043478,0.434782609,HAW,2013
5,"Gibson, Josh",24,8.5,4.708333333,9.666666667,18.16666667,0,0,0,1.916666667,3.166666667,0.916666667,0.333333333,1.75,0.916666667,0.583333333,0.083333333,6.25,11.58333333,0.541666667,0.041666667,8.416666667,0.083333333,HAW,2013
6,"Sewell, Brad",21,10.23809524,2.428571429,10.52380952,20.76190476,0.095238095,0.285714286,0.047619048,4.904761905,1,3.571428571,3.333333333,2.523809524,0.619047619,1.238095238,0.142857143,8.523809524,12.61904762,0.047619048,0,1.095238095,0.047619048,HAW,2013
7,"Birchall, Grant",17,14.11764706,4.764705882,9.705882353,23.82352941,0.352941176,0.117647059,0,1.352941176,3.411764706,2.882352941,0.882352941,1.705882353,0.529411765,0.411764706,0.352941176,5.588235294,17.17647059,0.411764706,0.058823529,1.529411765,1.294117647,HAW,2013
8,"Roughead, Jarryd",25,10.36,4.48,5.76,16.12,2.88,1.36,2.4,2.32,0.24,2.28,2.44,2.08,0.96,1.08,0.52,8.04,8.52,1.12,2.92,1.68,0.04,HAW,2013
9,"Hill, Bradley",24,10.25,2.958333333,5.875,16.125,0.75,0.208333333,0,2.083333333,1.25,2.75,1.083333333,2,0.416666667,0.541666667,0,4.666666667,11.5,0.041666667,0.416666667,0.625,0.25,HAW,2013
10,"Puopolo, Paul",22,8.272727273,2.181818182,8.818181818,17.09090909,0.681818182,0.272727273,0.045454545,4.363636364,0.5,2.636363636,2.636363636,1.590909091,1.727272727,0.772727273,0,8.272727273,8.727272727,0.090909091,0.590909091,1.045454545,0.136363636,HAW,2013
11,"Stratton, Ben",25,7.68,4.92,7,14.68,0,0.04,0,2.96,1.56,1.2,0.32,1.96,0.6,0.8,0,4.56,9.92,0.6,0.04,5.6,0.48,HAW,2013
12,"Breust, Luke",25,7.68,3.64,6.92,14.6,1.6,1.2,0.08,4.4,0.28,2.44,1.2,1.84,0.8,0.72,0.08,7.52,7.64,0.4,1.88,1.16,0.48,HAW,2013
13,"Gunston, Jack",23,9.913043478,5.565217391,5.52173913,15.43478261,2,0.739130435,0.043478261,2.47826087,0.608695652,1.913043478,0.652173913,1,0.47826087,0.304347826,0.043478261,5.565217391,10,0.826086957,1.565217391,1.173913043,0.217391304,HAW,2013
14,"Guerra, Brent",19,12,4.894736842,6.631578947,18.63157895,0.157894737,0.157894737,0,2.263157895,3.105263158,1.684210526,0.789473684,1.736842105,0.736842105,0.631578947,0,4.789473684,12.57894737,0.052631579,0.105263158,2.421052632,0.947368421,HAW,2013
15,"Franklin, Lance",21,10.19047619,4.095238095,5.476190476,15.66666667,2.857142857,1.761904762,0.047619048,2.476190476,0.19047619,3.333333333,0.714285714,3.285714286,1.333333333,1.952380952,0.238095238,7.428571429,8.714285714,1.238095238,2.238095238,1.80952381,0.142857143,HAW,2013
16,"Lake, Brian",21,9.476190476,7.523809524,6.142857143,15.61904762,0.095238095,0.047619048,0,1.857142857,3.095238095,0.761904762,0.095238095,2,0.333333333,0.714285714,0,5.333333333,10.0952381,1.761904762,0.142857143,6.523809524,0.19047619,HAW,2013
17,"Hale, David",24,5.791666667,4.083333333,7.25,13.04166667,0.833333333,1.083333333,16.875,2.5,0.416666667,1.666666667,2.291666667,2.166666667,1,1.583333333,0,7.708333333,5.833333333,1.333333333,1.333333333,2,0,HAW,2013
18,"Shiels, Liam",17,9.647058824,3.588235294,5.647058824,15.29411765,0.176470588,0.470588235,0,3.176470588,0.941176471,3.235294118,2.529411765,1.647058824,0.764705882,0.588235294,0,5.764705882,9.470588235,0.176470588,0.470588235,1.176470588,0.117647059,HAW,2013
19,"Duryea, Taylor",18,8.888888889,4,4.611111111,13.5,0,0.166666667,0,2.5,2.555555556,2,0.833333333,1.666666667,0.666666667,0.555555556,0,4.111111111,9.5,0.277777778,0,1.777777778,0.055555556,HAW,2013
20,"Simpkin, Jonathan",14,8.785714286,3.5,7.428571429,16.21428571,0.428571429,0.357142857,0,2.214285714,1,3.214285714,1.642857143,0.785714286,0.5,0.285714286,0,5.642857143,10.78571429,0.214285714,0.428571429,0.714285714,0.214285714,HAW,2013
21,"Rioli, Cyril",15,9.066666667,3.4,5.933333333,15,1.266666667,0.933333333,0.133333333,4.2,0.266666667,4.2,1.866666667,1.6,1.133333333,0.666666667,0.333333333,7.733333333,8.133333333,0.4,0.666666667,2.066666667,1.866666667,HAW,2013
22,"Savage, Shane",15,9.933333333,4,4,13.93333333,0.733333333,0.266666667,0.133333333,3.266666667,0.733333333,2.933333333,1.066666667,1.466666667,0.666666667,0.333333333,0.2,4.8,9.133333333,0.6,0.266666667,0.333333333,0.133333333,HAW,2013
23,"Whitecross, Brendan",12,9.333333333,5.583333333,5.75,15.08333333,0.25,0.083333333,0.25,2.166666667,2.25,1.25,1.333333333,1.75,0.583333333,0.75,0,4.416666667,10.58333333,0.166666667,0.416666667,1.833333333,0.166666667,HAW,2013
24,"Bailey, Max",19,4.631578947,2.157894737,4.263157895,8.894736842,0.368421053,0.052631579,20.84210526,2.736842105,0.157894737,1.473684211,2.526315789,1.684210526,1.052631579,1.263157895,0,4.578947368,3.736842105,0.421052632,0.263157895,3.210526316,0,HAW,2013
25,"Anderson, Jed",6,5.833333333,1.833333333,3.666666667,9.5,0.5,0.5,0,2.5,0,2.5,1.166666667,0.833333333,1.166666667,0.5,0,5.5,4.333333333,0.166666667,0.333333333,1.5,0,HAW,2013
26,"Spangher, Matthew",4,8,4.75,5.5,13.5,0.5,1,1.5,2.25,1,0.75,0.25,1,2,0.75,0,5,9,1,1,3.5,0.25,HAW,2013
27,"Cheney, Kyle",4,7.5,3.5,5.75,13.25,0,0.25,0,2.25,0.5,1.75,0.5,1.25,0.75,1,0,4.5,8.75,0.25,0,3.75,0,HAW,2013
28,"Schoenmakers, Ryan",4,6.75,4,6.5,13.25,0,0,0,1.5,2.25,0.75,0.25,2,0.5,1,0,5.5,7.25,0.5,0,5.25,0,HAW,2013
29,"Osborne, Michael",5,5.8,3,4,9.8,0.6,0,0.4,2.6,0.6,2,0.6,1.2,0.2,0.8,0,4,6.2,0.4,0.6,1,0,HAW,2013
30,"Grimley, Sam",3,7,5.333333333,6,13,1,0.666666667,8,0.666666667,0,3.333333333,0.666666667,1.666666667,0,0.333333333,0,3.666666667,9.333333333,1.333333333,1.333333333,1.333333333,0.333333333,HAW,2013
31,"Ellis, Xavier",2,4.5,1.5,1.5,6,0,1,0,2,1.5,1,0.5,0.5,0,0,0,1.5,4,0,0.5,0.5,0,HAW,2013
32,"Ceglar, Jonathon",2,4,1.5,1.5,5.5,0.5,0.5,13.5,1.5,0.5,1,2,2.5,1.5,2,0,3.5,2,1,1,2.5,0,HAW,2013
33,"Langford, Will",1,3,1,1,4,0,1,0,3,0,0,1,4,0,4,0,3,1,0,0,1,0,HAW,2013
0,"Jones, Nathan",22,10.59090909,2.090909091,12.54545455,23.13636364,0.363636364,0.318181818,0,3.454545455,1.363636364,2.727272727,5.954545455,2.681818182,2,1.272727273,0.272727273,10.95454545,12.22727273,0.090909091,0.181818182,0.409090909,0.590909091,MEL,2013
1,"Jones, Matt",22,9.818181818,4.136363636,9.454545455,19.27272727,0.136363636,0.181818182,0,2.681818182,1.545454545,2.181818182,2.181818182,2.181818182,0.5,0.772727273,0,6.227272727,13.22727273,0.136363636,0.090909091,0.909090909,1.045454545,MEL,2013
2,"Terlich, Dean",20,12.2,5.15,7.55,19.75,0,0.1,0,3.5,3.45,1.15,0.8,2.75,0.95,0.65,0.05,5.5,12.7,0.4,0,2.55,0.45,MEL,2013
3,"Sylvia, Colin",19,11.15789474,3.947368421,8.263157895,19.42105263,0.473684211,0.578947368,0.631578947,4.473684211,1.578947368,4.473684211,3.894736842,2.368421053,1.210526316,1.052631579,0,9.052631579,10.31578947,0.578947368,0.368421053,1.157894737,1.842105263,MEL,2013
4,"Trengove, Jack",20,9.5,4.3,8.35,17.85,0.45,0.25,0.4,4.7,1.35,1.8,1.6,2.3,0.7,1,0,6.3,11.5,0.3,0.5,0.85,0.2,MEL,2013
5,"Garland, Colin",21,10.52380952,4.238095238,5.142857143,15.66666667,0.095238095,0.047619048,0,3.619047619,3.523809524,0.904761905,0.428571429,2.333333333,0.80952381,1.142857143,0,4.857142857,9.761904762,0.380952381,0,7.095238095,0.285714286,MEL,2013
6,"Dunn, Lynden",18,10.83333333,3.722222222,5.166666667,16,0.222222222,0.111111111,0.277777778,3.277777778,3.888888889,1.555555556,0.611111111,2.277777778,0.722222222,0.444444444,0,5.944444444,8.611111111,0.555555556,0.166666667,4,0.333333333,MEL,2013
7,"Howe, Jeremy",21,8.904761905,5.714285714,4.619047619,13.52380952,1.333333333,0.761904762,1,1.285714286,1,1.857142857,1.047619048,1.761904762,1.095238095,0.476190476,0,5.476190476,8.047619048,1.619047619,1.333333333,1.571428571,0.666666667,MEL,2013
8,"McDonald, Tom",17,8.352941176,4.235294118,7.882352941,16.23529412,0,0.058823529,0.176470588,2,3.882352941,0.529411765,0.294117647,1.882352941,0.411764706,0.647058824,0,4.941176471,10.88235294,0.529411765,0,7.705882353,1,MEL,2013
9,"Grimes, Jack",15,10,4.6,8.266666667,18.26666667,0.066666667,0.2,0,4.2,2.4,1.466666667,2.4,1.733333333,1.066666667,0.666666667,0,6.6,11.8,0.066666667,0,1.266666667,1.2,MEL,2013
10,"Watts, Jack",18,8.722222222,5.277777778,6.111111111,14.83333333,1.222222222,0.666666667,0.611111111,1.611111111,1.777777778,1.388888889,0.444444444,1.722222222,0.444444444,0.777777778,0.166666667,5.111111111,9.611111111,0.555555556,1.222222222,1.722222222,0.444444444,MEL,2013
11,"Frawley, James",17,9.705882353,5.705882353,5.058823529,14.76470588,0,0.058823529,0,2,3.411764706,0.882352941,0.235294118,1.941176471,0.411764706,0.705882353,0,3.941176471,10.52941176,0.705882353,0,4.352941176,0.352941176,MEL,2013
12,"Byrnes, Shannon",17,7.470588235,3.647058824,6.823529412,14.29411765,0.705882353,0.647058824,0,2.235294118,1.058823529,2.647058824,1.411764706,2.294117647,0.705882353,0.588235294,0.117647059,6.117647059,8.235294118,0.294117647,0.588235294,0.470588235,0.117647059,MEL,2013
13,"Viney, Jack",13,9.076923077,2.846153846,8.384615385,17.46153846,0.230769231,0.307692308,0,4.153846154,1.230769231,2.076923077,4.461538462,2.538461538,1.461538462,1.076923077,0.153846154,9.230769231,8.538461538,0.230769231,0.384615385,0.461538462,0.307692308,MEL,2013
14,"Davey, Aaron",20,8.1,1.95,2.65,10.75,0.75,0.6,0,2.1,0.5,1.8,1.05,1.85,0.35,0.7,0.1,4.1,6.3,0.05,0.2,0.5,0.3,MEL,2013
15,"McKenzie, Jordie",12,5,1.666666667,11.08333333,16.08333333,0.25,0.083333333,0.083333333,4.166666667,0.75,1.833333333,3.416666667,2.666666667,1.416666667,1.666666667,0,8.166666667,8,0,0.166666667,0.916666667,0.083333333,MEL,2013
16,"Toumpas, Jimmy",14,6.642857143,3.071428571,5.357142857,12,0,0.214285714,0,2.5,1.142857143,1.357142857,0.428571429,1.857142857,0.571428571,0.928571429,0,3.357142857,8.785714286,0.142857143,0,0.428571429,0.928571429,MEL,2013
17,"Tapscott, Luke",16,6.6875,3.5,3.0625,9.75,0.4375,0.5,0,2.1875,0.25,2.5625,0.1875,1.9375,0.6875,0.625,0,4,5.5,0.6875,0.3125,0.6875,0.0625,MEL,2013
